Country_name,Date,School_closing,Workplace_closing,Stay_home,Facial_coverings,Confirmed_cases,Confirmed_deaths,School_Mandates,Work_Mandates,Stay_Home_Mandates,Mask_Mandate
China,2020-08-23,2,3,3,2,89654,4711,Require closing (only some levels),Require closing ALL levels,Require closing ALL levels,Required in some specified areas
China,2020-08-24,2,3,3,2,89695,4711,Require closing (only some levels),Require closing ALL levels,Require closing ALL levels,Required in some specified areas
China,2020-08-25,2,3,3,2,89718,4711,Require closing (only some levels),Require closing ALL levels,Require closing ALL levels,Required in some specified areas
China,2020-08-26,2,3,3,2,89752,4712,Require closing (only some levels),Require closing ALL levels,Require closing ALL levels,Required in some specified areas
China,2020-08-27,2,3,3,2,89784,4713,Require closing (only some levels),Require closing ALL levels,Require closing ALL levels,Required in some specified areas
China,2020-08-28,2,3,3,2,89814,4715,Require closing (only some levels),Require closing ALL levels,Require closing ALL levels,Required in some specified areas
China,2020-08-29,2,3,3,2,89836,4718,Require closing (only some levels),Require closing ALL levels,Require closing ALL levels,Required in some specified areas
China,2020-08-30,2,3,3,2,89863,4721,Require closing (only some levels),Require closing ALL levels,Require closing ALL levels,Required in some specified areas
China,2020-08-31,2,3,3,2,89895,4722,Require closing (only some levels),Require closing ALL levels,Require closing ALL levels,Required in some specified areas
China,2020-09-01,2,3,3,2,89914,4723,Require closing (only some levels),Require closing ALL levels,Require closing ALL levels,Required in some specified areas
China,2020-09-02,2,3,3,2,89934,4724,Require closing (only some levels),Require closing ALL levels,Require closing ALL levels,Required in some specified areas
China,2020-09-03,2,3,3,2,89953,4727,Require closing (only some levels),Require closing ALL levels,Require closing ALL levels,Required in some specified areas
China,2020-09-04,2,3,3,2,89986,4728,Require closing (only some levels),Require closing ALL levels,Require closing ALL levels,Required in some specified areas
China,2020-09-05,2,3,3,2,90008,4728,Require closing (only some levels),Require closing ALL levels,Require closing ALL levels,Required in some specified areas
China,2020-09-06,2,3,3,2,90025,4728,Require closing (only some levels),Require closing ALL levels,Require closing ALL levels,Required in some specified areas
China,2020-09-07,2,3,3,2,90058,4730,Require closing (only some levels),Require closing ALL levels,Require closing ALL levels,Required in some specified areas
China,2020-09-08,2,3,3,2,90079,4732,Require closing (only some levels),Require closing ALL levels,Require closing ALL levels,Required in some specified areas
China,2020-09-09,2,3,3,2,90087,4733,Require closing (only some levels),Require closing ALL levels,Require closing ALL levels,Required in some specified areas
China,2020-09-10,2,3,3,2,90100,4733,Require closing (only some levels),Require closing ALL levels,Require closing ALL levels,Required in some specified areas
China,2020-09-11,2,3,3,2,90127,4733,Require closing (only some levels),Require closing ALL levels,Require closing ALL levels,Required in some specified areas
China,2020-09-12,2,3,3,2,90145,4733,Require closing (only some levels),Require closing ALL levels,Require closing ALL levels,Required in some specified areas
China,2020-09-13,2,3,3,2,90168,4734,Require closing (only some levels),Require closing ALL levels,Require closing ALL levels,Required in some specified areas
China,2020-09-14,2,3,3,2,90197,4734,Require closing (only some levels),Require closing ALL levels,Require closing ALL levels,Required in some specified areas
China,2020-09-15,3,3,3,2,90219,4735,Require closing ALL levels,Require closing ALL levels,Require closing ALL levels,Required in some specified areas
China,2020-09-16,3,3,3,2,90243,4736,Require closing ALL levels,Require closing ALL levels,Require closing ALL levels,Required in some specified areas
China,2020-09-17,3,3,3,2,90250,4736,Require closing ALL levels,Require closing ALL levels,Require closing ALL levels,Required in some specified areas
China,2020-09-18,3,3,3,2,90294,4736,Require closing ALL levels,Require closing ALL levels,Require closing ALL levels,Required in some specified areas
China,2020-09-19,3,3,3,2,90308,4737,Require closing ALL levels,Require closing ALL levels,Require closing ALL levels,Required in some specified areas
China,2020-09-20,3,3,3,2,90333,4737,Require closing ALL levels,Require closing ALL levels,Require closing ALL levels,Required in some specified areas
China,2020-09-21,3,2,3,2,90369,4737,Require closing ALL levels,Require closing (only some levels),Require closing ALL levels,Required in some specified areas
China,2020-09-22,2,2,3,2,90381,4737,Require closing (only some levels),Require closing (only some levels),Require closing ALL levels,Required in some specified areas
China,2020-09-23,2,2,3,2,90399,4737,Require closing (only some levels),Require closing (only some levels),Require closing ALL levels,Required in some specified areas
China,2020-09-24,2,2,3,2,90409,4738,Require closing (only some levels),Require closing (only some levels),Require closing ALL levels,Required in some specified areas
China,2020-09-25,2,2,3,2,90424,4738,Require closing (only some levels),Require closing (only some levels),Require closing ALL levels,Required in some specified areas
China,2020-09-26,2,2,0,2,90441,4739,Require closing (only some levels),Require closing (only some levels),No measures,Required in some specified areas
China,2020-09-27,2,2,0,2,90456,4739,Require closing (only some levels),Require closing (only some levels),No measures,Required in some specified areas
China,2020-09-28,2,2,0,2,90483,4739,Require closing (only some levels),Require closing (only some levels),No measures,Required in some specified areas
China,2020-09-29,2,2,0,2,90505,4739,Require closing (only some levels),Require closing (only some levels),No measures,Required in some specified areas
China,2020-09-30,2,2,0,2,90528,4739,Require closing (only some levels),Require closing (only some levels),No measures,Required in some specified areas
China,2020-10-01,2,2,0,2,90528,4739,Require closing (only some levels),Require closing (only some levels),No measures,Required in some specified areas
China,2020-10-02,2,2,0,2,90567,4739,Require closing (only some levels),Require closing (only some levels),No measures,Required in some specified areas
China,2020-10-03,2,2,0,2,90584,4739,Require closing (only some levels),Require closing (only some levels),No measures,Required in some specified areas
China,2020-10-04,2,2,0,2,90604,4739,Require closing (only some levels),Require closing (only some levels),No measures,Required in some specified areas
China,2020-10-05,2,2,0,2,90629,4739,Require closing (only some levels),Require closing (only some levels),No measures,Required in some specified areas
China,2020-10-06,2,2,0,2,90652,4739,Require closing (only some levels),Require closing (only some levels),No measures,Required in some specified areas
China,2020-10-07,2,2,0,2,90667,4739,Require closing (only some levels),Require closing (only some levels),No measures,Required in some specified areas
China,2020-10-08,2,2,0,2,90689,4739,Require closing (only some levels),Require closing (only some levels),No measures,Required in some specified areas
China,2020-10-09,2,2,0,2,90728,4739,Require closing (only some levels),Require closing (only some levels),No measures,Required in some specified areas
China,2020-10-10,1,2,0,2,90757,4739,Recommend,Require closing (only some levels),No measures,Required in some specified areas
China,2020-10-11,1,2,0,2,90778,4739,Recommend,Require closing (only some levels),No measures,Required in some specified areas
China,2020-10-12,1,2,3,2,90812,4739,Recommend,Require closing (only some levels),Require closing ALL levels,Required in some specified areas
China,2020-10-13,1,2,3,2,90830,4739,Recommend,Require closing (only some levels),Require closing ALL levels,Required in some specified areas
China,2020-10-14,1,2,3,2,90858,4739,Recommend,Require closing (only some levels),Require closing ALL levels,Required in some specified areas
China,2020-10-15,1,2,3,2,90869,4739,Recommend,Require closing (only some levels),Require closing ALL levels,Required in some specified areas
China,2020-10-16,1,2,3,2,90905,4739,Recommend,Require closing (only some levels),Require closing ALL levels,Required in some specified areas
China,2020-10-17,1,2,3,2,90925,4739,Recommend,Require closing (only some levels),Require closing ALL levels,Required in some specified areas
China,2020-10-18,1,2,3,2,90955,4739,Recommend,Require closing (only some levels),Require closing ALL levels,Required in some specified areas
China,2020-10-19,1,2,3,2,90972,4739,Recommend,Require closing (only some levels),Require closing ALL levels,Required in some specified areas
China,2020-10-20,1,2,3,2,91006,4739,Recommend,Require closing (only some levels),Require closing ALL levels,Required in some specified areas
China,2020-10-21,1,2,3,2,91022,4739,Recommend,Require closing (only some levels),Require closing ALL levels,Required in some specified areas
China,2020-10-22,1,2,3,2,91044,4739,Recommend,Require closing (only some levels),Require closing ALL levels,Required in some specified areas
China,2020-10-23,1,2,3,2,91073,4739,Recommend,Require closing (only some levels),Require closing ALL levels,Required in some specified areas
China,2020-10-24,3,3,3,4,91106,4739,Require closing ALL levels,Require closing ALL levels,Require closing ALL levels,Required all the time
China,2020-10-25,3,3,3,4,91125,4739,Require closing ALL levels,Require closing ALL levels,Require closing ALL levels,Required all the time
China,2020-10-26,3,3,3,4,91151,4739,Require closing ALL levels,Require closing ALL levels,Require closing ALL levels,Required all the time
China,2020-10-27,3,3,3,4,91175,4739,Require closing ALL levels,Require closing ALL levels,Require closing ALL levels,Required all the time
China,2020-10-28,3,3,3,4,91217,4739,Require closing ALL levels,Require closing ALL levels,Require closing ALL levels,Required all the time
China,2020-10-29,3,3,3,4,91241,4739,Require closing ALL levels,Require closing ALL levels,Require closing ALL levels,Required all the time
United Kingdom,2020-01-01,0,0,0,0,0,0,No measures,No measures,No measures,No measures
United Kingdom,2020-01-02,0,0,0,0,0,0,No measures,No measures,No measures,No measures
United Kingdom,2020-01-03,0,0,0,0,0,0,No measures,No measures,No measures,No measures
United Kingdom,2020-01-04,0,0,0,0,0,0,No measures,No measures,No measures,No measures
United Kingdom,2020-01-05,0,0,0,0,0,0,No measures,No measures,No measures,No measures
United Kingdom,2020-01-06,0,0,0,0,0,0,No measures,No measures,No measures,No measures
United Kingdom,2020-01-07,0,0,0,0,0,0,No measures,No measures,No measures,No measures
United Kingdom,2020-01-08,0,0,0,0,0,0,No measures,No measures,No measures,No measures
United Kingdom,2020-01-09,0,0,0,0,0,0,No measures,No measures,No measures,No measures
United Kingdom,2020-01-10,0,0,0,0,0,0,No measures,No measures,No measures,No measures
United Kingdom,2020-01-11,0,0,0,0,0,0,No measures,No measures,No measures,No measures
United Kingdom,2020-01-12,0,0,0,0,0,0,No measures,No measures,No measures,No measures
United Kingdom,2020-01-13,0,0,0,0,0,0,No measures,No measures,No measures,No measures
United Kingdom,2020-01-14,0,0,0,0,0,0,No measures,No measures,No measures,No measures
United Kingdom,2020-01-15,0,0,0,0,0,0,No measures,No measures,No measures,No measures
United Kingdom,2020-01-16,0,0,0,0,0,0,No measures,No measures,No measures,No measures
United Kingdom,2020-01-17,0,0,0,0,0,0,No measures,No measures,No measures,No measures
United Kingdom,2020-01-18,0,0,0,0,0,0,No measures,No measures,No measures,No measures
United Kingdom,2020-01-19,0,0,0,0,0,0,No measures,No measures,No measures,No measures
United Kingdom,2020-01-20,0,0,0,0,0,0,No measures,No measures,No measures,No measures
United Kingdom,2020-01-21,0,0,0,0,0,0,No measures,No measures,No measures,No measures
United Kingdom,2020-01-22,0,0,0,0,0,0,No measures,No measures,No measures,No measures
United Kingdom,2020-01-23,0,0,0,0,0,0,No measures,No measures,No measures,No measures
United Kingdom,2020-01-24,0,0,0,0,0,0,No measures,No measures,No measures,No measures
United Kingdom,2020-01-25,0,0,0,0,0,0,No measures,No measures,No measures,No measures
United Kingdom,2020-01-26,0,0,0,0,0,0,No measures,No measures,No measures,No measures
United Kingdom,2020-01-27,0,0,0,0,0,0,No measures,No measures,No measures,No measures
United Kingdom,2020-01-28,0,0,0,0,0,0,No measures,No measures,No measures,No measures
United Kingdom,2020-01-29,0,0,0,0,0,0,No measures,No measures,No measures,No measures
United Kingdom,2020-01-30,0,0,0,0,0,0,No measures,No measures,No measures,No measures
United Kingdom,2020-01-31,0,0,0,0,0,0,No measures,No measures,No measures,No measures
United Kingdom,2020-02-01,0,0,0,0,2,0,No measures,No measures,No measures,No measures
United Kingdom,2020-02-02,0,0,0,0,2,0,No measures,No measures,No measures,No measures
United Kingdom,2020-02-03,0,0,0,0,2,0,No measures,No measures,No measures,No measures
United Kingdom,2020-02-04,0,0,0,0,2,0,No measures,No measures,No measures,No measures
United Kingdom,2020-02-05,0,0,0,0,3,0,No measures,No measures,No measures,No measures
United Kingdom,2020-02-06,0,0,0,0,3,0,No measures,No measures,No measures,No measures
United Kingdom,2020-02-07,0,0,0,0,4,0,No measures,No measures,No measures,No measures
United Kingdom,2020-02-08,0,0,0,0,4,0,No measures,No measures,No measures,No measures
United Kingdom,2020-02-09,0,0,0,0,4,0,No measures,No measures,No measures,No measures
United Kingdom,2020-02-10,0,0,0,0,8,0,No measures,No measures,No measures,No measures
United Kingdom,2020-02-11,0,0,0,0,9,0,No measures,No measures,No measures,No measures
United Kingdom,2020-02-12,0,0,0,0,9,0,No measures,No measures,No measures,No measures
United Kingdom,2020-02-13,0,0,0,0,10,0,No measures,No measures,No measures,No measures
United Kingdom,2020-02-14,0,0,0,0,10,0,No measures,No measures,No measures,No measures
United Kingdom,2020-02-15,0,0,0,0,10,0,No measures,No measures,No measures,No measures
United Kingdom,2020-02-16,0,0,0,0,10,0,No measures,No measures,No measures,No measures
United Kingdom,2020-02-17,0,0,0,0,10,0,No measures,No measures,No measures,No measures
United Kingdom,2020-02-18,0,0,0,0,10,0,No measures,No measures,No measures,No measures
United Kingdom,2020-02-19,0,0,0,0,10,0,No measures,No measures,No measures,No measures
United Kingdom,2020-02-20,0,0,0,0,10,0,No measures,No measures,No measures,No measures
United Kingdom,2020-02-21,0,0,0,0,10,0,No measures,No measures,No measures,No measures
United Kingdom,2020-02-22,0,0,0,0,10,0,No measures,No measures,No measures,No measures
United Kingdom,2020-02-23,0,0,0,0,11,0,No measures,No measures,No measures,No measures
United Kingdom,2020-02-24,0,0,0,0,11,0,No measures,No measures,No measures,No measures
United Kingdom,2020-02-25,0,0,0,0,11,0,No measures,No measures,No measures,No measures
United Kingdom,2020-02-26,0,0,0,0,13,0,No measures,No measures,No measures,No measures
United Kingdom,2020-02-27,0,0,0,0,18,0,No measures,No measures,No measures,No measures
United Kingdom,2020-02-28,0,0,0,0,22,0,No measures,No measures,No measures,No measures
United Kingdom,2020-02-29,0,0,0,0,30,0,No measures,No measures,No measures,No measures
United Kingdom,2020-03-01,0,0,0,0,42,0,No measures,No measures,No measures,No measures
United Kingdom,2020-03-02,0,0,0,0,47,0,No measures,No measures,No measures,No measures
United Kingdom,2020-03-03,0,0,0,0,69,0,No measures,No measures,No measures,No measures
United Kingdom,2020-03-04,0,0,0,0,109,0,No measures,No measures,No measures,No measures
United Kingdom,2020-03-05,0,0,0,0,164,0,No measures,No measures,No measures,No measures
United Kingdom,2020-03-06,0,0,0,0,220,0,No measures,No measures,No measures,No measures
United Kingdom,2020-03-07,0,0,0,0,271,1,No measures,No measures,No measures,No measures
United Kingdom,2020-03-08,0,0,0,0,352,2,No measures,No measures,No measures,No measures
United Kingdom,2020-03-09,0,0,0,0,412,2,No measures,No measures,No measures,No measures
United Kingdom,2020-03-10,0,0,0,0,469,3,No measures,No measures,No measures,No measures
United Kingdom,2020-03-11,0,0,0,0,617,7,No measures,No measures,No measures,No measures
United Kingdom,2020-03-12,0,0,0,0,876,7,No measures,No measures,No measures,No measures
United Kingdom,2020-03-13,0,0,1,0,1282,9,No measures,No measures,Recommend,No measures
United Kingdom,2020-03-14,0,0,1,0,1766,10,No measures,No measures,Recommend,No measures
United Kingdom,2020-03-15,0,0,1,0,2244,29,No measures,No measures,Recommend,No measures
United Kingdom,2020-03-16,0,1,1,0,2605,43,No measures,Recommend,Recommend,No measures
United Kingdom,2020-03-17,0,1,1,0,3047,65,No measures,Recommend,Recommend,No measures
United Kingdom,2020-03-18,3,1,1,0,3658,82,Require closing ALL levels,Recommend,Recommend,No measures
United Kingdom,2020-03-19,3,1,1,0,4427,116,Require closing ALL levels,Recommend,Recommend,No measures
United Kingdom,2020-03-20,3,1,1,0,5426,162,Require closing ALL levels,Recommend,Recommend,No measures
United Kingdom,2020-03-21,3,3,1,0,6481,194,Require closing ALL levels,Require closing ALL levels,Recommend,No measures
United Kingdom,2020-03-22,3,3,2,0,7736,252,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-03-23,3,3,2,0,8934,288,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-03-24,3,3,2,0,10312,364,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-03-25,3,3,2,0,12650,512,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-03-26,3,3,2,0,15025,703,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-03-27,3,3,2,0,17717,884,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-03-28,3,3,2,0,20804,1172,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-03-29,3,3,2,0,24001,1464,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-03-30,3,3,2,0,26823,1676,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-03-31,3,3,2,0,29681,2050,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-04-01,3,3,2,0,33954,2453,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-04-02,3,3,2,0,38468,3125,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-04-03,3,3,2,0,43381,3782,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-04-04,3,3,2,0,48249,4518,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-04-05,3,3,2,0,53160,5274,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-04-06,3,3,2,0,57180,5873,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-04-07,3,3,2,0,60772,6440,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-04-08,3,3,2,0,66054,7545,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-04-09,3,3,2,0,71504,8575,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-04-10,3,3,2,0,76635,9691,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-04-11,3,3,2,0,81493,10813,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-04-12,3,3,2,0,85806,11656,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-04-13,3,3,2,0,89385,12313,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-04-14,3,3,2,0,92874,13037,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-04-15,3,3,2,0,97052,14113,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-04-16,3,3,2,0,101378,14993,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-04-17,3,3,2,0,106443,16029,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-04-18,3,3,2,0,111735,16942,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-04-19,3,3,2,0,116691,18047,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-04-20,3,3,2,0,121412,18479,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-04-21,3,3,2,0,125265,19049,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-04-22,3,3,2,0,130119,20273,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-04-23,3,3,2,0,134879,21120,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-04-24,3,3,2,0,140366,21802,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-04-25,3,3,2,0,145524,22812,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-04-26,3,3,2,0,150494,23627,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-04-27,3,3,2,0,154242,23991,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-04-28,3,3,2,0,157715,24311,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-04-29,3,3,2,0,162421,25280,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-04-30,3,3,2,0,167150,26049,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-05-01,3,3,2,0,172592,26683,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-05-02,3,3,2,0,177558,27381,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-05-03,3,3,2,0,182295,27965,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-05-04,3,3,2,0,185524,28218,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-05-05,3,3,2,0,188506,28490,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-05-06,3,3,2,0,191895,29216,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-05-07,3,3,2,0,195577,29863,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-05-08,3,3,2,0,199404,30321,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-05-09,3,3,2,0,203171,30900,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-05-10,3,3,2,0,206234,31175,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-05-11,3,3,2,0,208391,31392,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-05-12,3,3,2,0,210720,31579,Require closing ALL levels,Require closing ALL levels,Require closing (only some levels),No measures
United Kingdom,2020-05-13,3,3,1,0,214306,32193,Require closing ALL levels,Require closing ALL levels,Recommend,No measures
United Kingdom,2020-05-14,3,3,1,0,217708,32640,Require closing ALL levels,Require closing ALL levels,Recommend,No measures
United Kingdom,2020-05-15,3,3,1,0,221015,32992,Require closing ALL levels,Require closing ALL levels,Recommend,No measures
United Kingdom,2020-05-16,3,3,1,0,223643,33342,Require closing ALL levels,Require closing ALL levels,Recommend,No measures
United Kingdom,2020-05-17,3,3,1,0,226169,33753,Require closing ALL levels,Require closing ALL levels,Recommend,No measures
United Kingdom,2020-05-18,3,3,1,0,228248,33820,Require closing ALL levels,Require closing ALL levels,Recommend,No measures
United Kingdom,2020-05-19,3,3,1,0,230086,33966,Require closing ALL levels,Require closing ALL levels,Recommend,No measures
United Kingdom,2020-05-20,3,3,1,0,232675,34466,Require closing ALL levels,Require closing ALL levels,Recommend,No measures
United Kingdom,2020-05-21,3,3,1,0,235727,34794,Require closing ALL levels,Require closing ALL levels,Recommend,No measures
United Kingdom,2020-05-22,3,3,1,0,238445,35067,Require closing ALL levels,Require closing ALL levels,Recommend,No measures
United Kingdom,2020-05-23,3,3,1,0,241019,35358,Require closing ALL levels,Require closing ALL levels,Recommend,No measures
United Kingdom,2020-05-24,3,3,1,0,243081,35578,Require closing ALL levels,Require closing ALL levels,Recommend,No measures
United Kingdom,2020-05-25,3,3,1,0,244608,35957,Require closing ALL levels,Require closing ALL levels,Recommend,No measures
United Kingdom,2020-05-26,3,3,1,0,245972,36061,Require closing ALL levels,Require closing ALL levels,Recommend,No measures
United Kingdom,2020-05-27,3,3,1,0,247596,36192,Require closing ALL levels,Require closing ALL levels,Recommend,No measures
United Kingdom,2020-05-28,3,3,1,0,249268,36614,Require closing ALL levels,Require closing ALL levels,Recommend,No measures
United Kingdom,2020-05-29,3,2,1,0,251103,36957,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-05-30,3,2,1,0,252863,37231,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-05-31,3,2,1,0,254390,37385,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-06-01,3,2,1,0,255515,37445,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-06-02,3,2,1,0,256594,37531,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-06-03,3,2,1,0,258035,37780,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-06-04,3,2,1,0,259519,38034,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-06-05,3,2,1,0,260875,38164,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-06-06,3,2,1,0,262118,38422,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-06-07,3,2,1,0,263238,38565,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-06-08,3,2,1,0,264039,38619,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-06-09,3,2,1,0,264760,38666,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-06-10,3,2,1,0,265859,38861,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-06-11,3,2,1,0,267017,39025,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-06-12,3,2,1,0,268216,39101,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-06-13,3,2,1,0,269233,39232,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-06-14,3,2,1,0,270285,39339,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-06-15,3,2,1,0,271175,39366,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-06-16,3,2,1,0,271997,39395,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-06-17,3,2,1,0,273040,39515,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-06-18,3,2,1,0,274142,39625,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-06-19,3,2,1,0,275155,39692,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-06-20,3,2,1,0,276182,39776,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-06-21,3,2,1,0,277168,39847,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-06-22,3,2,1,0,277855,39878,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-06-23,3,2,1,0,278494,39892,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-06-24,3,2,1,0,279390,39986,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-06-25,3,2,1,0,280276,40073,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-06-26,3,2,1,0,281054,40172,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-06-27,3,2,1,0,281775,40249,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-06-28,3,2,1,0,282446,40289,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-06-29,3,2,1,0,283095,40320,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-06-30,3,2,1,0,283541,40341,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-07-01,3,2,1,0,284271,40394,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-07-02,3,2,1,0,284888,40491,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-07-03,3,2,1,0,285539,40532,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-07-04,3,2,1,0,286141,40581,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-07-05,3,2,1,0,286720,40613,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-07-06,3,2,1,0,287121,40632,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
United Kingdom,2020-07-07,3,2,1,0,287676,40643,Require closing ALL levels,Require closing (only some levels),Recommend,No measures
