date,location,new_cases,new_deaths,total_cases,total_deaths
2020-09-02,Japan,609.0,11.0,69001.0,1307.0
2020-09-03,Japan,598.0,12.0,69599.0,1319.0
2020-09-04,Japan,669.0,11.0,70268.0,1330.0
2020-09-05,Japan,608.0,19.0,70876.0,1349.0
2020-09-06,Japan,543.0,8.0,71419.0,1357.0
2020-09-07,Japan,437.0,6.0,71856.0,1363.0
2020-09-08,Japan,378.0,14.0,72234.0,1377.0
2020-09-09,Japan,492.0,16.0,72726.0,1393.0
2020-09-10,Japan,495.0,13.0,73221.0,1406.0
2020-09-11,Japan,680.0,6.0,73901.0,1412.0
2020-09-12,Japan,643.0,11.0,74544.0,1423.0
2020-09-13,Japan,674.0,16.0,75218.0,1439.0
2020-09-14,Japan,439.0,3.0,75657.0,1442.0
2020-09-15,Japan,301.0,9.0,75958.0,1451.0
2020-09-16,Japan,490.0,10.0,76448.0,1461.0
2020-09-17,Japan,561.0,12.0,77009.0,1473.0
2020-09-18,Japan,485.0,9.0,77494.0,1482.0
2020-09-19,Japan,579.0,13.0,78073.0,1495.0
2020-09-20,Japan,584.0,5.0,78657.0,1500.0
2020-09-21,Japan,0.0,0.0,78657.0,1500.0
2020-09-22,Japan,781.0,8.0,79438.0,1508.0
2020-09-23,Japan,330.0,4.0,79768.0,1512.0
2020-09-24,Japan,273.0,8.0,80041.0,1520.0
2020-09-25,Japan,456.0,12.0,80497.0,1532.0
2020-09-26,Japan,558.0,8.0,81055.0,1540.0
2020-09-27,Japan,635.0,5.0,81690.0,1545.0
2020-09-28,Japan,441.0,3.0,82131.0,1548.0
2020-09-29,Japan,363.0,9.0,82494.0,1557.0
2020-09-30,Japan,516.0,7.0,83010.0,1564.0
2020-10-01,Japan,0.0,0.0,83010.0,1564.0
2020-10-02,Japan,1205.0,14.0,84215.0,1578.0
2020-10-03,Japan,553.0,12.0,84768.0,1590.0
2020-10-04,Japan,571.0,7.0,85339.0,1597.0
2020-10-05,Japan,400.0,2.0,85739.0,1599.0
2020-10-06,Japan,308.0,3.0,86047.0,1602.0
2020-10-07,Japan,496.0,3.0,86543.0,1605.0
2020-10-08,Japan,477.0,8.0,87020.0,1613.0
2020-10-09,Japan,619.0,3.0,87639.0,1616.0
2020-10-10,Japan,594.0,8.0,88233.0,1624.0
2020-10-11,Japan,679.0,3.0,88912.0,1627.0
2020-10-12,Japan,435.0,2.0,89347.0,1629.0
2020-10-13,Japan,326.0,5.0,89673.0,1634.0
2020-10-14,Japan,467.0,4.0,90140.0,1638.0
2020-10-15,Japan,570.0,8.0,90710.0,1646.0
2020-10-16,Japan,721.0,4.0,91431.0,1650.0
2020-10-17,Japan,632.0,11.0,92063.0,1661.0
2020-10-18,Japan,593.0,9.0,92656.0,1670.0
2020-10-19,Japan,471.0,4.0,93127.0,1674.0
2020-10-20,Japan,353.0,2.0,93480.0,1676.0
2020-10-21,Japan,453.0,3.0,93933.0,1679.0
2020-10-22,Japan,591.0,6.0,94524.0,1685.0
2020-10-23,Japan,614.0,9.0,95138.0,1694.0
2020-10-24,Japan,697.0,12.0,95835.0,1706.0
2020-10-25,Japan,699.0,5.0,96534.0,1711.0
2020-10-26,Japan,540.0,7.0,97074.0,1718.0
2020-10-27,Japan,424.0,7.0,97498.0,1725.0
2020-10-28,Japan,618.0,5.0,98116.0,1730.0
2019-12-31,New Zealand,0.0,0.0,,
2020-01-01,New Zealand,0.0,0.0,,
2020-01-02,New Zealand,0.0,0.0,,
2020-01-03,New Zealand,0.0,0.0,,
2020-01-04,New Zealand,0.0,0.0,,
2020-01-05,New Zealand,0.0,0.0,,
2020-01-06,New Zealand,0.0,0.0,,
2020-01-07,New Zealand,0.0,0.0,,
2020-01-08,New Zealand,0.0,0.0,,
2020-01-09,New Zealand,0.0,0.0,,
2020-01-10,New Zealand,0.0,0.0,,
2020-01-11,New Zealand,0.0,0.0,,
2020-01-12,New Zealand,0.0,0.0,,
2020-01-13,New Zealand,0.0,0.0,,
2020-01-14,New Zealand,0.0,0.0,,
2020-01-15,New Zealand,0.0,0.0,,
2020-01-16,New Zealand,0.0,0.0,,
2020-01-17,New Zealand,0.0,0.0,,
2020-01-18,New Zealand,0.0,0.0,,
2020-01-19,New Zealand,0.0,0.0,,
2020-01-20,New Zealand,0.0,0.0,,
2020-01-21,New Zealand,0.0,0.0,,
2020-01-22,New Zealand,0.0,0.0,,
2020-01-23,New Zealand,0.0,0.0,,
2020-01-24,New Zealand,0.0,0.0,,
2020-01-25,New Zealand,0.0,0.0,,
2020-01-26,New Zealand,0.0,0.0,,
2020-01-27,New Zealand,0.0,0.0,,
2020-01-28,New Zealand,0.0,0.0,,
2020-01-29,New Zealand,0.0,0.0,,
2020-01-30,New Zealand,0.0,0.0,,
2020-01-31,New Zealand,0.0,0.0,,
2020-02-01,New Zealand,0.0,0.0,,
2020-02-02,New Zealand,0.0,0.0,,
2020-02-03,New Zealand,0.0,0.0,,
2020-02-04,New Zealand,0.0,0.0,,
2020-02-05,New Zealand,0.0,0.0,,
2020-02-06,New Zealand,0.0,0.0,,
2020-02-07,New Zealand,0.0,0.0,,
2020-02-08,New Zealand,0.0,0.0,,
2020-02-09,New Zealand,0.0,0.0,,
2020-02-10,New Zealand,0.0,0.0,,
2020-02-11,New Zealand,0.0,0.0,,
2020-02-12,New Zealand,0.0,0.0,,
2020-02-13,New Zealand,0.0,0.0,,
2020-02-14,New Zealand,0.0,0.0,,
2020-02-15,New Zealand,0.0,0.0,,
2020-02-16,New Zealand,0.0,0.0,,
2020-02-17,New Zealand,0.0,0.0,,
2020-02-18,New Zealand,0.0,0.0,,
2020-02-19,New Zealand,0.0,0.0,,
2020-02-20,New Zealand,0.0,0.0,,
2020-02-21,New Zealand,0.0,0.0,,
2020-02-22,New Zealand,0.0,0.0,,
2020-02-23,New Zealand,0.0,0.0,,
2020-02-24,New Zealand,0.0,0.0,,
2020-02-25,New Zealand,0.0,0.0,,
2020-02-26,New Zealand,0.0,0.0,,
2020-02-27,New Zealand,0.0,0.0,,
2020-02-28,New Zealand,1.0,0.0,1.0,
2020-02-29,New Zealand,0.0,0.0,1.0,
2020-03-01,New Zealand,0.0,0.0,1.0,
2020-03-02,New Zealand,0.0,0.0,1.0,
2020-03-03,New Zealand,,,,
2020-03-04,New Zealand,1.0,0.0,2.0,
2020-03-05,New Zealand,1.0,0.0,3.0,
2020-03-06,New Zealand,1.0,0.0,4.0,
2020-03-07,New Zealand,1.0,0.0,5.0,
2020-03-08,New Zealand,,,,
2020-03-09,New Zealand,,,,
2020-03-10,New Zealand,,,,
2020-03-11,New Zealand,,,,
2020-03-12,New Zealand,,,,
2020-03-13,New Zealand,,,,
2020-03-14,New Zealand,1.0,0.0,6.0,
2020-03-15,New Zealand,2.0,0.0,8.0,
2020-03-16,New Zealand,,,,
2020-03-17,New Zealand,,,,
2020-03-18,New Zealand,12.0,0.0,20.0,
2020-03-19,New Zealand,8.0,0.0,28.0,
2020-03-20,New Zealand,11.0,0.0,39.0,
2020-03-21,New Zealand,14.0,0.0,53.0,
2020-03-22,New Zealand,13.0,0.0,66.0,
2020-03-23,New Zealand,36.0,0.0,102.0,
2020-03-24,New Zealand,40.0,0.0,142.0,
2020-03-25,New Zealand,47.0,0.0,189.0,
2020-03-26,New Zealand,73.0,0.0,262.0,
2020-03-27,New Zealand,76.0,0.0,338.0,
2020-03-28,New Zealand,78.0,0.0,416.0,
2020-03-29,New Zealand,60.0,1.0,476.0,1.0
2020-03-30,New Zealand,76.0,0.0,552.0,1.0
2020-03-31,New Zealand,95.0,0.0,647.0,1.0
2020-04-01,New Zealand,0.0,0.0,647.0,1.0
2020-04-02,New Zealand,76.0,0.0,723.0,1.0
2020-04-03,New Zealand,49.0,0.0,772.0,1.0
2020-04-04,New Zealand,52.0,0.0,824.0,1.0
2020-04-05,New Zealand,48.0,0.0,872.0,1.0
2020-04-06,New Zealand,39.0,0.0,911.0,1.0
2020-04-07,New Zealand,32.0,0.0,943.0,1.0
2020-04-08,New Zealand,26.0,0.0,969.0,1.0
2020-04-09,New Zealand,23.0,0.0,992.0,1.0
2020-04-10,New Zealand,23.0,1.0,1015.0,2.0
2020-04-11,New Zealand,20.0,2.0,1035.0,4.0
2020-04-12,New Zealand,14.0,0.0,1049.0,4.0
2020-04-13,New Zealand,15.0,1.0,1064.0,5.0
2020-04-14,New Zealand,8.0,4.0,1072.0,9.0
2020-04-15,New Zealand,6.0,0.0,1078.0,9.0
2020-04-16,New Zealand,6.0,0.0,1084.0,9.0
2020-04-17,New Zealand,2.0,2.0,1086.0,11.0
2020-04-18,New Zealand,8.0,0.0,1094.0,11.0
2020-04-19,New Zealand,4.0,1.0,1098.0,12.0
2020-04-20,New Zealand,7.0,0.0,1105.0,12.0
2020-04-21,New Zealand,2.0,1.0,1107.0,13.0
2020-04-22,New Zealand,5.0,1.0,1112.0,14.0
2020-04-23,New Zealand,0.0,2.0,1112.0,16.0
2020-04-24,New Zealand,2.0,1.0,1114.0,17.0
2020-04-25,New Zealand,3.0,1.0,1117.0,18.0
2020-04-26,New Zealand,4.0,0.0,1121.0,18.0
2020-04-27,New Zealand,1.0,1.0,1122.0,19.0
2020-04-28,New Zealand,2.0,0.0,1124.0,19.0
2020-04-29,New Zealand,2.0,0.0,1126.0,19.0
2020-04-30,New Zealand,3.0,0.0,1129.0,19.0
2020-05-01,New Zealand,3.0,0.0,1132.0,19.0
2020-05-02,New Zealand,2.0,1.0,1134.0,20.0
2020-05-03,New Zealand,2.0,0.0,1136.0,20.0
2020-05-04,New Zealand,1.0,0.0,1137.0,20.0
2020-05-05,New Zealand,0.0,0.0,1137.0,20.0
2020-05-06,New Zealand,1.0,1.0,1138.0,21.0
2020-05-07,New Zealand,1.0,0.0,1139.0,21.0
2020-05-08,New Zealand,2.0,0.0,1141.0,21.0
2020-05-09,New Zealand,1.0,0.0,1142.0,21.0
2020-05-10,New Zealand,2.0,0.0,1144.0,21.0
2020-05-11,New Zealand,3.0,0.0,1147.0,21.0
2020-05-12,New Zealand,0.0,0.0,1147.0,21.0
2020-05-13,New Zealand,0.0,0.0,1147.0,21.0
2020-05-14,New Zealand,0.0,0.0,1147.0,21.0
2020-05-15,New Zealand,1.0,0.0,1148.0,21.0
2020-05-16,New Zealand,0.0,0.0,1148.0,21.0
2020-05-17,New Zealand,1.0,0.0,1149.0,21.0
2020-05-18,New Zealand,0.0,0.0,1149.0,21.0
2020-05-19,New Zealand,4.0,0.0,1153.0,21.0
2020-05-20,New Zealand,0.0,0.0,1153.0,21.0
2020-05-21,New Zealand,0.0,0.0,1153.0,21.0
2020-05-22,New Zealand,1.0,0.0,1154.0,21.0
2020-05-23,New Zealand,0.0,0.0,1154.0,21.0
2020-05-24,New Zealand,0.0,0.0,1154.0,21.0
2020-05-25,New Zealand,0.0,0.0,1154.0,21.0
2020-05-26,New Zealand,0.0,0.0,1154.0,21.0
2020-05-27,New Zealand,0.0,0.0,1154.0,21.0
2020-05-28,New Zealand,0.0,1.0,1154.0,22.0
2020-05-29,New Zealand,0.0,0.0,1154.0,22.0
2020-05-30,New Zealand,0.0,0.0,1154.0,22.0
2020-05-31,New Zealand,0.0,0.0,1154.0,22.0
2020-06-01,New Zealand,0.0,0.0,1154.0,22.0
2020-06-02,New Zealand,0.0,0.0,1154.0,22.0
2020-06-03,New Zealand,0.0,0.0,1154.0,22.0
2020-06-04,New Zealand,0.0,0.0,1154.0,22.0
2020-06-05,New Zealand,0.0,0.0,1154.0,22.0
2020-06-06,New Zealand,0.0,0.0,1154.0,22.0
2020-06-07,New Zealand,0.0,0.0,1154.0,22.0
2020-06-08,New Zealand,0.0,0.0,1154.0,22.0
2020-06-09,New Zealand,0.0,0.0,1154.0,22.0
2020-06-10,New Zealand,0.0,0.0,1154.0,22.0
2020-06-11,New Zealand,0.0,0.0,1154.0,22.0
2020-06-12,New Zealand,0.0,0.0,1154.0,22.0
2020-06-13,New Zealand,0.0,0.0,1154.0,22.0
2020-06-14,New Zealand,0.0,0.0,1154.0,22.0
2020-06-15,New Zealand,0.0,0.0,1154.0,22.0
2020-06-16,New Zealand,2.0,0.0,1156.0,22.0
2020-06-17,New Zealand,0.0,0.0,1156.0,22.0
2020-06-18,New Zealand,1.0,0.0,1157.0,22.0
2020-06-19,New Zealand,0.0,0.0,1157.0,22.0
2020-06-20,New Zealand,2.0,0.0,1159.0,22.0
2020-06-21,New Zealand,2.0,0.0,1161.0,22.0
2020-06-22,New Zealand,2.0,0.0,1163.0,22.0
2020-06-23,New Zealand,2.0,0.0,1165.0,22.0
2020-06-24,New Zealand,1.0,0.0,1166.0,22.0
2020-06-25,New Zealand,3.0,0.0,1169.0,22.0
2020-06-26,New Zealand,1.0,0.0,1170.0,22.0
2020-06-27,New Zealand,2.0,0.0,1172.0,22.0
2020-06-28,New Zealand,4.0,0.0,1176.0,22.0
2020-06-29,New Zealand,2.0,0.0,1178.0,22.0
2020-06-30,New Zealand,0.0,0.0,1178.0,22.0
2020-07-01,New Zealand,0.0,0.0,1178.0,22.0
2020-07-02,New Zealand,2.0,0.0,1180.0,22.0
2020-07-03,New Zealand,0.0,0.0,1180.0,22.0
2020-07-04,New Zealand,0.0,0.0,1180.0,22.0
2020-07-05,New Zealand,3.0,0.0,1183.0,22.0
2020-07-06,New Zealand,0.0,0.0,1183.0,22.0
2020-07-07,New Zealand,3.0,0.0,1186.0,22.0
2020-07-08,New Zealand,1.0,0.0,1187.0,22.0
2020-07-09,New Zealand,3.0,0.0,1190.0,22.0
2020-07-10,New Zealand,2.0,0.0,1192.0,22.0
2020-07-11,New Zealand,1.0,0.0,1193.0,22.0
2020-07-12,New Zealand,1.0,0.0,1194.0,22.0
2020-07-13,New Zealand,0.0,0.0,1194.0,22.0
2020-07-14,New Zealand,1.0,0.0,1195.0,22.0
2020-07-15,New Zealand,2.0,0.0,1197.0,22.0
2020-07-16,New Zealand,1.0,0.0,1198.0,22.0
2020-07-17,New Zealand,1.0,0.0,1199.0,22.0
2020-07-18,New Zealand,1.0,0.0,1200.0,22.0
2020-07-19,New Zealand,3.0,0.0,1203.0,22.0
2020-07-20,New Zealand,1.0,0.0,1204.0,22.0
2020-07-21,New Zealand,1.0,0.0,1205.0,22.0
2020-07-22,New Zealand,0.0,0.0,1205.0,22.0
2020-07-23,New Zealand,0.0,0.0,1205.0,22.0
2020-07-24,New Zealand,1.0,0.0,1206.0,22.0
2020-07-25,New Zealand,0.0,0.0,1206.0,22.0
2020-07-26,New Zealand,0.0,0.0,1206.0,22.0
2020-07-27,New Zealand,0.0,0.0,1206.0,22.0
2020-07-28,New Zealand,1.0,0.0,1207.0,22.0
2020-07-29,New Zealand,2.0,0.0,1209.0,22.0
2020-07-30,New Zealand,1.0,0.0,1210.0,22.0
2020-07-31,New Zealand,0.0,0.0,1210.0,22.0
2020-08-01,New Zealand,2.0,0.0,1212.0,22.0
2020-08-02,New Zealand,3.0,0.0,1215.0,22.0
2020-08-03,New Zealand,2.0,0.0,1217.0,22.0
2020-08-04,New Zealand,0.0,0.0,1217.0,22.0
2020-08-05,New Zealand,2.0,0.0,1219.0,22.0
2020-08-06,New Zealand,0.0,0.0,1219.0,22.0
2020-08-07,New Zealand,0.0,0.0,1219.0,22.0
2020-08-08,New Zealand,0.0,0.0,1219.0,22.0
2020-08-09,New Zealand,0.0,0.0,1219.0,22.0
2020-08-10,New Zealand,0.0,0.0,1219.0,22.0
2020-08-11,New Zealand,1.0,0.0,1220.0,22.0
2020-08-12,New Zealand,0.0,0.0,1220.0,22.0
2020-08-13,New Zealand,18.0,0.0,1238.0,22.0
2020-08-14,New Zealand,13.0,0.0,1251.0,22.0
2020-08-15,New Zealand,7.0,0.0,1258.0,22.0
2020-08-16,New Zealand,13.0,0.0,1271.0,22.0
2020-08-17,New Zealand,9.0,0.0,1280.0,22.0
2020-08-18,New Zealand,13.0,0.0,1293.0,22.0
2020-08-19,New Zealand,6.0,0.0,1299.0,22.0
2020-08-20,New Zealand,5.0,0.0,1304.0,22.0
2020-08-21,New Zealand,11.0,0.0,1315.0,22.0
2020-08-22,New Zealand,6.0,0.0,1321.0,22.0
2020-08-23,New Zealand,3.0,0.0,1324.0,22.0
2020-08-24,New Zealand,8.0,0.0,1332.0,22.0
2020-08-25,New Zealand,7.0,0.0,1339.0,22.0
2020-08-26,New Zealand,5.0,0.0,1344.0,22.0
2020-08-27,New Zealand,7.0,0.0,1351.0,22.0
2020-08-28,New Zealand,12.0,0.0,1363.0,22.0
2020-08-29,New Zealand,13.0,0.0,1376.0,22.0
2020-08-30,New Zealand,2.0,0.0,1378.0,22.0
2020-08-31,New Zealand,9.0,0.0,1387.0,22.0
2020-09-01,New Zealand,14.0,0.0,1401.0,22.0
2020-09-02,New Zealand,5.0,0.0,1406.0,22.0
2020-09-03,New Zealand,2.0,0.0,1408.0,22.0
2020-09-04,New Zealand,5.0,0.0,1413.0,22.0
2020-09-05,New Zealand,0.0,0.0,1413.0,22.0
2020-09-06,New Zealand,8.0,2.0,1421.0,24.0
2020-09-07,New Zealand,4.0,0.0,1425.0,24.0
2020-09-08,New Zealand,6.0,0.0,1431.0,24.0
2020-09-09,New Zealand,6.0,0.0,1437.0,24.0
2020-09-10,New Zealand,4.0,0.0,1441.0,24.0
2020-09-11,New Zealand,1.0,0.0,1442.0,24.0
2020-09-12,New Zealand,2.0,0.0,1444.0,24.0
2020-09-13,New Zealand,2.0,0.0,1446.0,24.0
2020-09-14,New Zealand,1.0,0.0,1447.0,24.0
2020-09-15,New Zealand,3.0,0.0,1450.0,24.0
2020-09-16,New Zealand,1.0,1.0,1451.0,25.0
2020-09-17,New Zealand,7.0,0.0,1458.0,25.0
2020-09-18,New Zealand,0.0,0.0,1458.0,25.0
2020-09-19,New Zealand,2.0,0.0,1460.0,25.0
2020-09-20,New Zealand,4.0,0.0,1464.0,25.0
2020-09-21,New Zealand,0.0,0.0,1464.0,25.0
2020-09-22,New Zealand,0.0,0.0,1464.0,25.0
2020-09-23,New Zealand,4.0,0.0,1468.0,25.0
2020-09-24,New Zealand,3.0,0.0,1471.0,25.0
2020-09-25,New Zealand,2.0,0.0,1473.0,25.0
2020-09-26,New Zealand,2.0,0.0,1475.0,25.0
2020-09-27,New Zealand,2.0,0.0,1477.0,25.0
2020-09-28,New Zealand,0.0,0.0,1477.0,25.0
2020-09-29,New Zealand,2.0,0.0,1479.0,25.0
2020-09-30,New Zealand,1.0,0.0,1480.0,25.0
2020-10-01,New Zealand,0.0,0.0,1480.0,25.0
2020-10-02,New Zealand,12.0,0.0,1492.0,25.0
2020-10-03,New Zealand,1.0,0.0,1493.0,25.0
2020-10-04,New Zealand,5.0,0.0,1498.0,25.0
2020-10-05,New Zealand,1.0,0.0,1499.0,25.0
2020-10-06,New Zealand,3.0,0.0,1502.0,25.0
2020-10-07,New Zealand,3.0,0.0,1505.0,25.0
2020-10-08,New Zealand,3.0,0.0,1508.0,25.0
2020-10-09,New Zealand,2.0,0.0,1510.0,25.0
2020-10-10,New Zealand,4.0,0.0,1514.0,25.0
2020-10-11,New Zealand,1.0,0.0,1515.0,25.0
2020-10-12,New Zealand,0.0,0.0,1515.0,25.0
2020-10-13,New Zealand,1.0,0.0,1516.0,25.0
2020-10-14,New Zealand,2.0,0.0,1518.0,25.0
2020-10-15,New Zealand,2.0,0.0,1520.0,25.0
2020-10-16,New Zealand,4.0,0.0,1524.0,25.0
2020-10-17,New Zealand,3.0,0.0,1527.0,25.0
2020-10-18,New Zealand,3.0,0.0,1530.0,25.0
2020-10-19,New Zealand,0.0,0.0,1530.0,25.0
2020-10-20,New Zealand,1.0,0.0,1531.0,25.0
2020-10-21,New Zealand,25.0,0.0,1556.0,25.0
2020-10-22,New Zealand,2.0,0.0,1558.0,25.0
2020-10-23,New Zealand,9.0,0.0,1567.0,25.0
2020-10-24,New Zealand,11.0,0.0,1578.0,25.0
2020-10-25,New Zealand,1.0,0.0,1579.0,25.0
2020-10-26,New Zealand,5.0,0.0,1584.0,25.0
2020-10-27,New Zealand,1.0,0.0,1585.0,25.0
2020-10-28,New Zealand,2.0,0.0,1587.0,25.0
2019-12-31,South Korea,0.0,0.0,,
2020-01-01,South Korea,0.0,0.0,,
2020-01-02,South Korea,0.0,0.0,,
2020-01-03,South Korea,0.0,0.0,,
2020-01-04,South Korea,0.0,0.0,,
2020-01-05,South Korea,0.0,0.0,,
2020-01-06,South Korea,0.0,0.0,,
2020-01-07,South Korea,0.0,0.0,,
2020-01-08,South Korea,0.0,0.0,,
2020-01-09,South Korea,0.0,0.0,,
2020-01-10,South Korea,0.0,0.0,,
2020-01-11,South Korea,0.0,0.0,,
2020-01-12,South Korea,0.0,0.0,,
2020-01-13,South Korea,0.0,0.0,,
2020-01-14,South Korea,0.0,0.0,,
2020-01-15,South Korea,0.0,0.0,,
2020-01-16,South Korea,0.0,0.0,,
2020-01-17,South Korea,0.0,0.0,,
2020-01-18,South Korea,0.0,0.0,,
2020-01-19,South Korea,0.0,0.0,,
2020-01-20,South Korea,1.0,0.0,1.0,
2020-01-21,South Korea,0.0,0.0,1.0,
2020-01-22,South Korea,0.0,0.0,1.0,
2020-01-23,South Korea,0.0,0.0,1.0,
2020-01-24,South Korea,1.0,0.0,2.0,
2020-01-25,South Korea,0.0,0.0,2.0,
2020-01-26,South Korea,1.0,0.0,3.0,
2020-01-27,South Korea,1.0,0.0,4.0,
2020-01-28,South Korea,0.0,0.0,4.0,
2020-01-29,South Korea,0.0,0.0,4.0,
2020-01-30,South Korea,0.0,0.0,4.0,
2020-01-31,South Korea,3.0,0.0,7.0,
2020-02-01,South Korea,5.0,0.0,12.0,
2020-02-02,South Korea,3.0,0.0,15.0,
2020-02-03,South Korea,0.0,0.0,15.0,
2020-02-04,South Korea,1.0,0.0,16.0,
2020-02-05,South Korea,2.0,0.0,18.0,
2020-02-06,South Korea,5.0,0.0,23.0,
2020-02-07,South Korea,1.0,0.0,24.0,
2020-02-08,South Korea,0.0,0.0,24.0,
2020-02-09,South Korea,1.0,0.0,25.0,
2020-02-10,South Korea,2.0,0.0,27.0,
2020-02-11,South Korea,1.0,0.0,28.0,
2020-02-12,South Korea,0.0,0.0,28.0,
2020-02-13,South Korea,0.0,0.0,28.0,
2020-02-14,South Korea,0.0,0.0,28.0,
2020-02-15,South Korea,0.0,0.0,28.0,
2020-02-16,South Korea,1.0,0.0,29.0,
2020-02-17,South Korea,1.0,0.0,30.0,
2020-02-18,South Korea,1.0,0.0,31.0,
2020-02-19,South Korea,15.0,0.0,46.0,
2020-02-20,South Korea,34.0,0.0,80.0,
2020-02-21,South Korea,75.0,1.0,155.0,1.0
2020-02-22,South Korea,190.0,1.0,345.0,2.0
2020-02-23,South Korea,256.0,3.0,601.0,5.0
2020-02-24,South Korea,161.0,2.0,762.0,7.0
2020-02-25,South Korea,130.0,1.0,892.0,8.0
2020-02-26,South Korea,254.0,3.0,1146.0,11.0
2020-02-27,South Korea,449.0,1.0,1595.0,12.0
2020-02-28,South Korea,427.0,1.0,2022.0,13.0
2020-02-29,South Korea,909.0,3.0,2931.0,16.0
2020-03-01,South Korea,595.0,1.0,3526.0,17.0
2020-03-02,South Korea,686.0,5.0,4212.0,22.0
2020-03-03,South Korea,600.0,6.0,4812.0,28.0
2020-03-04,South Korea,516.0,4.0,5328.0,32.0
2020-03-05,South Korea,438.0,3.0,5766.0,35.0
2020-03-06,South Korea,518.0,7.0,6284.0,42.0
2020-03-07,South Korea,483.0,2.0,6767.0,44.0
2020-03-08,South Korea,367.0,6.0,7134.0,50.0
2020-03-09,South Korea,248.0,1.0,7382.0,51.0
2020-03-10,South Korea,131.0,3.0,7513.0,54.0
2020-03-11,South Korea,242.0,6.0,7755.0,60.0
2020-03-12,South Korea,114.0,6.0,7869.0,66.0
2020-03-13,South Korea,110.0,1.0,7979.0,67.0
2020-03-14,South Korea,107.0,5.0,8086.0,72.0
2020-03-15,South Korea,76.0,3.0,8162.0,75.0
2020-03-16,South Korea,74.0,0.0,8236.0,75.0
2020-03-17,South Korea,84.0,6.0,8320.0,81.0
2020-03-18,South Korea,93.0,5.0,8413.0,86.0
2020-03-19,South Korea,152.0,5.0,8565.0,91.0
2020-03-20,South Korea,87.0,9.0,8652.0,100.0
2020-03-21,South Korea,147.0,3.0,8799.0,103.0
2020-03-22,South Korea,98.0,1.0,8897.0,104.0
2020-03-23,South Korea,64.0,9.0,8961.0,113.0
2020-03-24,South Korea,76.0,7.0,9037.0,120.0
2020-03-25,South Korea,100.0,6.0,9137.0,126.0
2020-03-26,South Korea,104.0,5.0,9241.0,131.0
2020-03-27,South Korea,91.0,8.0,9332.0,139.0
2020-03-28,South Korea,146.0,5.0,9478.0,144.0
2020-03-29,South Korea,105.0,8.0,9583.0,152.0
2020-03-30,South Korea,78.0,6.0,9661.0,158.0
2020-03-31,South Korea,125.0,5.0,9786.0,163.0
2020-04-01,South Korea,0.0,0.0,9786.0,163.0
2020-04-02,South Korea,190.0,6.0,9976.0,169.0
2020-04-03,South Korea,86.0,5.0,10062.0,174.0
2020-04-04,South Korea,94.0,3.0,10156.0,177.0
2020-04-05,South Korea,81.0,6.0,10237.0,183.0
2020-04-06,South Korea,47.0,3.0,10284.0,186.0
2020-04-07,South Korea,47.0,6.0,10331.0,192.0
2020-04-08,South Korea,53.0,8.0,10384.0,200.0
2020-04-09,South Korea,39.0,4.0,10423.0,204.0
2020-04-10,South Korea,27.0,4.0,10450.0,208.0
2020-04-11,South Korea,0.0,0.0,10450.0,208.0
2020-04-12,South Korea,62.0,6.0,10512.0,214.0
2020-04-13,South Korea,25.0,3.0,10537.0,217.0
2020-04-14,South Korea,27.0,5.0,10564.0,222.0
2020-04-15,South Korea,27.0,3.0,10591.0,225.0
2020-04-16,South Korea,22.0,4.0,10613.0,229.0
2020-04-17,South Korea,22.0,1.0,10635.0,230.0
2020-04-18,South Korea,18.0,2.0,10653.0,232.0
2020-04-19,South Korea,8.0,2.0,10661.0,234.0
2020-04-20,South Korea,13.0,2.0,10674.0,236.0
2020-04-21,South Korea,9.0,1.0,10683.0,237.0
2020-04-22,South Korea,11.0,1.0,10694.0,238.0
2020-04-23,South Korea,8.0,2.0,10702.0,240.0
2020-04-24,South Korea,6.0,0.0,10708.0,240.0
2020-04-25,South Korea,10.0,0.0,10718.0,240.0
2020-04-26,South Korea,10.0,2.0,10728.0,242.0
2020-04-27,South Korea,10.0,1.0,10738.0,243.0
2020-04-28,South Korea,14.0,1.0,10752.0,244.0
2020-04-29,South Korea,9.0,2.0,10761.0,246.0
2020-04-30,South Korea,4.0,1.0,10765.0,247.0
2020-05-01,South Korea,9.0,1.0,10774.0,248.0
2020-05-02,South Korea,6.0,2.0,10780.0,250.0
2020-05-03,South Korea,13.0,0.0,10793.0,250.0
2020-05-04,South Korea,8.0,2.0,10801.0,252.0
2020-05-05,South Korea,3.0,2.0,10804.0,254.0
2020-05-06,South Korea,2.0,1.0,10806.0,255.0
2020-05-07,South Korea,4.0,1.0,10810.0,256.0
2020-05-08,South Korea,12.0,0.0,10822.0,256.0
2020-05-09,South Korea,18.0,0.0,10840.0,256.0
2020-05-10,South Korea,34.0,0.0,10874.0,256.0
2020-05-11,South Korea,35.0,0.0,10909.0,256.0
2020-05-12,South Korea,27.0,2.0,10936.0,258.0
2020-05-13,South Korea,26.0,1.0,10962.0,259.0
2020-05-14,South Korea,29.0,1.0,10991.0,260.0
2020-05-15,South Korea,27.0,0.0,11018.0,260.0
2020-05-16,South Korea,19.0,2.0,11037.0,262.0
2020-05-17,South Korea,13.0,0.0,11050.0,262.0
2020-05-18,South Korea,15.0,1.0,11065.0,263.0
2020-05-19,South Korea,13.0,0.0,11078.0,263.0
2020-05-20,South Korea,32.0,0.0,11110.0,263.0
